address,price,beds,baths,area,zpid,id,detailUrl,marketingStatusSimplifiedCd,builderName,isUndisclosedAddress,isZillowOwned,beds_missing,baths_missing,area_missing,lotArea_acres,latitude,longitude,builderName_encoded,price_per_sq_ft,price_range
"439 Q St NW #2, Washington, DC 20001",0.3936363636363637,3.0,3.0,0.13153846153846155,347253602,347253602,https://www.zillow.com/homedetails/439-Q-St-NW-2-Washington-DC-20001/347253602_zpid/,new_construction,,0,0,0,0,0,0.0,38.91132,-77.01818,91,759.6491228070175,High
"400 Massachusetts Ave NW APT 921, Washington, DC 20001",0.1572727272727273,1.0,1.0,0.06846153846153846,68081036,68081036,https://www.zillow.com/homedetails/400-Massachusetts-Ave-NW-APT-921-Washington-DC-20001/68081036_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90011,-77.01688,91,583.1460674157304,Medium
"440 R St NW UNIT 203, Washington, DC 20001",0.3787878787878788,2.0,3.0,0.14484615384615385,349761723,349761723,https://www.zillow.com/homedetails/440-R-St-NW-UNIT-203-Washington-DC-20001/349761723_zpid/,new_construction,,0,0,0,0,0,0.0,38.91238,-77.01818,91,663.8343069569835,High
"1212 11th St NW, Washington, DC 20001",0.2908787878787879,4.0,2.0,0.12784615384615386,407396,407396,https://www.zillow.com/homedetails/1212-11th-St-NW-Washington-DC-20001/407396_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90621,-77.02727,91,577.5571600481347,Medium
"460 New York Ave NW UNIT 1005, Washington, DC 20001",0.1211818181818182,0.0,1.0,0.046153846153846156,183133306,183133306,https://www.zillow.com/homedetails/460-New-York-Ave-NW-UNIT-1005-Washington-DC-20001/183133306_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90394,-77.01802,91,666.5,Low
"1643 6th St NW UNIT 5, Washington, DC 20001",0.1817878787878788,1.0,2.0,0.08638461538461539,71739752,71739752,https://www.zillow.com/homedetails/1643-6th-St-NW-UNIT-5-Washington-DC-20001/71739752_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.912354,-77.01966,91,534.1941228851291,Medium
"1006 M St NW APT 3, Washington, DC 20001",0.22272727272727275,2.0,2.0,0.08292307692307693,88799835,88799835,https://www.zillow.com/homedetails/1006-M-St-NW-APT-3-Washington-DC-20001/88799835_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90543,-77.02639,91,681.8181818181819,Medium
"460 New York Ave NW UNIT 407, Washington, DC 20001",0.20606060606060608,2.0,2.0,0.06638461538461539,183133048,183133048,https://www.zillow.com/homedetails/460-New-York-Ave-NW-UNIT-407-Washington-DC-20001/183133048_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90394,-77.01802,91,787.9490150637312,Medium
"777 7th St NW APT 804, Washington, DC 20001",0.10303030303030304,1.0,1.0,0.05753846153846154,63890275,63890275,https://www.zillow.com/homedetails/777-7th-St-NW-APT-804-Washington-DC-20001/63890275_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8995,-77.02173,91,454.54545454545456,Low
"555 Massachusetts Ave NW APT 217, Washington, DC 20001",0.16333333333333333,2.0,1.0,0.06161538461538462,68083466,68083466,https://www.zillow.com/homedetails/555-Massachusetts-Ave-NW-APT-217-Washington-DC-20001/68083466_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90102,-77.01863,91,672.9088639200999,Medium
"1206 11th St NW, Washington, DC 20001",0.2878787878787879,4.0,2.0,0.13023076923076923,407393,407393,https://www.zillow.com/homedetails/1206-11th-St-NW-Washington-DC-20001/407393_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90608,-77.02728,91,561.1340815121087,Medium
"1932 9th St NW UNIT R302, Washington, DC 20001",0.21181818181818182,2.0,2.0,0.09553846153846154,250253342,250253342,https://www.zillow.com/homedetails/1932-9th-St-NW-UNIT-R302-Washington-DC-20001/250253342_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91651,-77.02421,91,562.8019323671498,Medium
"2030 8th St NW UNIT 511, Washington, DC 20001",0.15754545454545454,1.0,1.0,0.049692307692307695,183131492,183131492,https://www.zillow.com/homedetails/2030-8th-St-NW-UNIT-511-Washington-DC-20001/183131492_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91754,-77.02309,91,804.7987616099072,Medium
"1601 5th St NW #B, Washington, DC 20001",0.44818181818181824,4.0,5.0,0.17423076923076924,126228726,126228726,https://www.zillow.com/homedetails/1601-5th-St-NW-B-Washington-DC-20001/126228726_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91143,-77.01874,91,652.9801324503311,High
"1841 9th St NW, Washington, DC 20001",0.27272727272727276,4.0,3.0,0.1386153846153846,408316,408316,https://www.zillow.com/homedetails/1841-9th-St-NW-Washington-DC-20001/408316_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91511,-77.02368,91,499.44506104328525,Medium
"1111 11th St NW APT 704, Washington, DC 20001",0.14693939393939395,1.0,1.0,0.05,68080329,68080329,https://www.zillow.com/homedetails/1111-11th-St-NW-APT-704-Washington-DC-20001/68080329_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90499,-77.02675,91,746.0,Low
"460 New York Ave NW UNIT 402, Washington, DC 20001",0.11515151515151516,1.0,1.0,0.04461538461538462,183133304,183133304,https://www.zillow.com/homedetails/460-New-York-Ave-NW-UNIT-402-Washington-DC-20001/183133304_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90394,-77.01802,91,655.1724137931035,Low
"902 T St NW APT B, Washington, DC 20001",0.2423939393939394,2.0,3.0,0.09230769230769231,108432618,108432618,https://www.zillow.com/homedetails/902-T-St-NW-APT-B-Washington-DC-20001/108432618_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91542,-77.02427,91,666.5833333333334,Medium
"1226 11th St NW #200, Washington, DC 20001",0.18151515151515152,1.0,2.0,0.05961538461538462,124231172,124231172,https://www.zillow.com/homedetails/1226-11th-St-NW-200-Washington-DC-20001/124231172_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90649,-77.0273,91,772.9032258064516,Medium
"475 K St NW UNIT 630, Washington, DC 20001",0.1908787878787879,2.0,1.0,0.06715384615384616,88802251,88802251,https://www.zillow.com/homedetails/475-K-St-NW-UNIT-630-Washington-DC-20001/88802251_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90287,-77.01839,91,721.5349369988545,Medium
"439 Q St NW #1, Washington, DC 20001",0.30272727272727273,3.0,3.0,0.13153846153846155,347299080,347299080,https://www.zillow.com/homedetails/439-Q-St-NW-1-Washington-DC-20001/347299080_zpid/,new_construction,,0,0,0,0,0,0.0,38.91132,-77.01818,91,584.2105263157895,Medium
"2315 Green St SE, Washington, DC 20020",0.226969696969697,7.0,3.0,0.2806153846153846,295436231,295436231,https://www.zillow.com/homedetails/2315-Green-St-SE-Washington-DC-20020/295436231_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.86208,-76.9821,91,205.31798245614036,Medium
"2128 Suitland Ter SE APT 101, Washington, DC 20020",0.04545151515151515,1.0,1.0,0.04807692307692308,523508,523508,https://www.zillow.com/homedetails/2128-Suitland-Ter-SE-APT-101-Washington-DC-20020/523508_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.86223,-76.94922,91,239.984,Low
"2817 Buena Vista Ter SE, Washington, DC 20020",0.2872727272727273,11.0,3.0,0.34784615384615386,295436226,295436226,https://www.zillow.com/homedetails/2817-Buena-Vista-Ter-SE-Washington-DC-20020/295436226_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.85537,-76.96755,91,209.64175143741707,Medium
"1844 Minnesota Ave SE, Washington, DC 20020",0.13,4.0,4.0,0.10584615384615385,521308,521308,https://www.zillow.com/homedetails/1844-Minnesota-Ave-SE-Washington-DC-20020/521308_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.87017,-76.97775,91,311.7732558139535,Low
"3105 22nd St SE, Washington, DC 20020",0.05,3.0,3.0,0.1116923076923077,526122,526122,https://www.zillow.com/homedetails/3105-22nd-St-SE-Washington-DC-20020/526122_zpid/,for_sale_by_agent,,0,0,0,0,0,4.591368227731864e-05,38.85137,-76.97447,91,113.63636363636364,Low
"3101 Naylor Rd SE APT 203, Washington, DC 20020",0.04090909090909091,2.0,1.0,0.0,71741642,71741642,https://www.zillow.com/homedetails/3101-Naylor-Rd-SE-APT-203-Washington-DC-20020/71741642_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8524,-76.9639,91,0.0,Low
"2921 Langston Pl SE, Washington, DC 20020",0.23272727272727275,3.0,3.0,0.1116923076923077,524919,524919,https://www.zillow.com/homedetails/2921-Langston-Pl-SE-Washington-DC-20020/524919_zpid/,for_sale_by_agent,,0,0,0,0,0,0.41,38.85497,-76.97413,91,528.9256198347107,Medium
"1433 Howard 1/2 Rd SE, Washington, DC 20020",0.030272727272727274,3.0,3.0,0.1116923076923077,349805714,349805714,https://www.zillow.com/homedetails/1433-Howard-1-2-Rd-SE-Washington-DC-20020/349805714_zpid/,for_sale_by_agent,,0,0,0,0,0,4.591368227731864e-05,38.85877,-76.987854,91,68.80165289256199,Low
"2122 15th St SE, Washington, DC 20020",0.030302727272727273,3.0,3.0,0.1116923076923077,339969059,339969059,https://www.zillow.com/homedetails/2122-15th-St-SE-Washington-DC-20020/339969059_zpid/,for_sale_by_agent,,0,0,0,0,0,2.295684113865932e-05,38.864017,-76.98373,91,68.8698347107438,Low
"1614 Fort Davis St SE, Washington, DC 20020",0.04166666666666667,3.0,3.0,0.1116923076923077,183113772,183113772,https://www.zillow.com/homedetails/1614-Fort-Davis-St-SE-Washington-DC-20020/183113772_zpid/,for_sale_by_agent,,0,0,0,0,0,4.591368227731864e-05,38.86807,-76.94751,91,94.6969696969697,Low
"2223 14th St SE, Washington, DC 20020",0.05183909090909091,3.0,3.0,0.1116923076923077,183121168,183121168,https://www.zillow.com/homedetails/2223-14th-St-SE-Washington-DC-20020/183121168_zpid/,for_sale_by_agent,,0,0,0,0,0,6.887052341597796e-05,38.8636,-76.98636,91,117.81611570247934,Low
"3922 Southern Ave SE APT 101, Washington, DC 20020",0.045454545454545456,1.0,1.0,0.04484615384615385,523375,523375,https://www.zillow.com/homedetails/3922-Southern-Ave-SE-APT-101-Washington-DC-20020/523375_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.86332,-76.94778,91,257.28987993138935,Low
"1645 29th St SE, Washington, DC 20020",0.12106060606060606,3.0,3.0,0.1116923076923077,250046972,250046972,https://www.zillow.com/homedetails/1645-29th-St-SE-Washington-DC-20020/250046972_zpid/,for_sale_by_agent,,0,0,0,0,0,0.00016069788797061523,38.870087,-76.96596,91,275.13774104683193,Low
"1907 Good Hope Rd SE APT 106, Washington, DC 20020",0.0393939393939394,1.0,1.0,0.0,58755441,58755441,https://www.zillow.com/homedetails/1907-Good-Hope-Rd-SE-APT-106-Washington-DC-20020/58755441_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.86416,-76.97693,91,0.0,Low
"3208 21st St SE, Washington, DC 20020",0.14106060606060608,3.0,3.0,0.1116923076923077,526121,526121,https://www.zillow.com/homedetails/3208-21st-St-SE-Washington-DC-20020/526121_zpid/,for_sale_by_agent,,0,0,0,0,0,4.591368227731864e-05,38.84607,-76.97417,91,320.59228650137743,Low
"1269 Sumner Rd SE, Washington, DC 20020",0.33333333333333337,3.0,3.0,0.1116923076923077,526156,526156,https://www.zillow.com/homedetails/1269-Sumner-Rd-SE-Washington-DC-20020/526156_zpid/,for_sale_by_agent,,0,0,0,0,0,6.887052341597796e-05,38.85938,-76.99574,91,757.5757575757576,High
"119 P St NW, Washington, DC 20001",0.3015151515151515,4.0,2.0,0.16261538461538463,412131,412131,https://www.zillow.com/homedetails/119-P-St-NW-Washington-DC-20001/412131_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90984,-77.01301,91,470.6717123935667,Medium
"437 New York Ave NW APT 312, Washington, DC 20001",0.14212121212121212,1.0,1.0,0.051153846153846154,88798358,88798358,https://www.zillow.com/homedetails/437-New-York-Ave-NW-APT-312-Washington-DC-20001/88798358_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90498,-77.01729,91,705.2631578947369,Low
"301 New York Ave NW, Washington, DC 20001",0.5454545454545455,4.0,3.0,0.24653846153846154,2138423882,2138423882,https://www.zillow.com/homedetails/301-New-York-Ave-NW-Washington-DC-20001/2138423882_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90538,-77.01541,91,561.6224648985959,High
"810 O St NW APT 502, Washington, DC 20001",0.5075757575757576,2.0,3.0,0.1360769230769231,334523156,334523156,https://www.zillow.com/homedetails/810-O-St-NW-APT-502-Washington-DC-20001/334523156_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90831,-77.02367,91,946.8626342566422,High
"30 W St NW, Washington, DC 20001",0.29390909090909095,3.0,2.0,0.21607692307692308,480843,480843,https://www.zillow.com/homedetails/30-W-St-NW-Washington-DC-20001/480843_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.919,-77.01004,91,345.2830188679245,Medium
"2800 Georgia Ave NW #2802, Washington, DC 20001",0.36363636363636365,5.0,2.0,0.1596923076923077,350930277,350930277,https://www.zillow.com/homedetails/2800-Georgia-Ave-NW-2802-Washington-DC-20001/350930277_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92614,-77.02281,91,578.0346820809249,High
"1117 10th St NW APT 507, Washington, DC 20001",0.11363636363636365,0.0,1.0,0.04215384615384615,71739402,71739402,https://www.zillow.com/homedetails/1117-10th-St-NW-APT-507-Washington-DC-20001/71739402_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90479,-77.02572,91,684.3065693430657,Low
"2707 1st St NW HOMESITE 940, Washington, DC 20001",0.39390909090909093,3.0,4.0,0.1823076923076923,349568782,349568782,https://www.zillow.com/homedetails/2707-1st-St-NW-HOMESITE-940-Washington-DC-20001/349568782_zpid/,new_construction,Eya,0,0,0,0,0,0.0,38.92614,-77.01197,42,548.4810126582279,High
"400 Massachusetts Ave NW APT 402, Washington, DC 20001",0.0984848484848485,0.0,1.0,0.034846153846153846,68080902,68080902,https://www.zillow.com/homedetails/400-Massachusetts-Ave-NW-APT-402-Washington-DC-20001/68080902_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90011,-77.01688,91,717.439293598234,Low
"2023 11th St NW, Washington, DC 20001",0.6060606060606061,4.0,4.0,0.12615384615384617,407547,407547,https://www.zillow.com/homedetails/2023-11th-St-NW-Washington-DC-20001/407547_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91768,-77.02679,91,1219.5121951219512,High
"2707 1st St NW #TOWNHOUSE E, Washington, DC 20001",0.27875757575757576,3.0,3.0,0.13,348589962,348589962,https://www.zillow.com/homedetails/2707-1st-St-NW-TOWNHOUSE-E-Washington-DC-20001/348589962_zpid/,new_construction,Eya,0,0,0,0,0,0.0,38.924236,-77.01184,42,544.3195266272189,Medium
"12 Adams St NW, Washington, DC 20001",0.30303030303030304,4.0,3.0,0.17561538461538462,481134,481134,https://www.zillow.com/homedetails/12-Adams-St-NW-Washington-DC-20001/481134_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92004,-77.00962,91,438.02014892685065,Medium
"2623 Sherman Ave NW, Washington, DC 20001",0.226969696969697,3.0,1.0,0.08307692307692308,474122,474122,https://www.zillow.com/homedetails/2623-Sherman-Ave-NW-Washington-DC-20001/474122_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92455,-77.0253,91,693.5185185185185,Medium
"749 Girard St NW, Washington, DC 20001",0.25757545454545455,3.0,1.0,0.14661538461538462,474278,474278,https://www.zillow.com/homedetails/749-Girard-St-NW-Washington-DC-20001/474278_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92614,-77.02458,91,445.9596012591815,Medium
"1733 1st St NW, Washington, DC 20001",0.3787878787878788,6.0,2.0,0.2473076923076923,480149,480149,https://www.zillow.com/homedetails/1733-1st-St-NW-Washington-DC-20001/480149_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91362,-77.01192,91,388.8024883359254,High
"589 Columbia Rd NW, Washington, DC 20001",0.42424242424242425,8.0,4.0,0.5486153846153846,2065914151,2065914151,https://www.zillow.com/homedetails/589-Columbia-Rd-NW-Washington-DC-20001/2065914151_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92863,-77.02046,91,196.2983735277622,High
"30 Rhode Island Ave NW, Washington, DC 20001",0.6060603030303031,6.0,8.0,0.26484615384615384,480440,480440,https://www.zillow.com/homedetails/30-Rhode-Island-Ave-NW-Washington-DC-20001/480440_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91617,-77.01006,91,580.888469358118,High
"422 Warner St NW, Washington, DC 20001",0.30303030303030304,3.0,2.0,0.09838461538461539,410674,410674,https://www.zillow.com/homedetails/422-Warner-St-NW-Washington-DC-20001/410674_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91171,-77.01796,91,781.8608287724785,Medium
"2549 11th St NW, Washington, DC 20001",0.48484848484848486,5.0,3.0,0.22161538461538463,473912,473912,https://www.zillow.com/homedetails/2549-11th-St-NW-Washington-DC-20001/473912_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92363,-77.02672,91,555.3627212773342,High
"1733 1st St NW UNIT 1, Washington, DC 20001",0.30272727272727273,3.0,3.0,0.11923076923076924,2063177378,2063177378,https://www.zillow.com/homedetails/1733-1st-St-NW-UNIT-1-Washington-DC-20001/2063177378_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91362,-77.01192,91,644.516129032258,Medium
"1733 1st St NW UNIT 2, Washington, DC 20001",0.3484848484848485,3.0,3.0,0.10384615384615385,2063177450,2063177450,https://www.zillow.com/homedetails/1733-1st-St-NW-UNIT-2-Washington-DC-20001/2063177450_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91362,-77.01192,91,851.8518518518518,High
"2701 N Capitol St NE, Washington, DC 20002",0.42393939393939395,6.0,4.0,0.2053846153846154,490041,490041,https://www.zillow.com/homedetails/2701-N-Capitol-St-NE-Washington-DC-20002/490041_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92467,-77.00871,91,523.9700374531835,High
"1625 Eckington Pl NE PENTHOUSE 313, Washington, DC 20002",0.10603030303030303,1.0,1.0,0.04776923076923077,338279956,338279956,https://www.zillow.com/homedetails/1625-Eckington-Pl-NE-PENTHOUSE-313-Washington-DC-20002/338279956_zpid/,new_construction,,0,0,0,0,0,0.0,38.91202,-77.00361,91,563.4460547504026,Low
"Channing St NE, Washington, DC 20002",0.08757575757575758,0.0,0.0,0.0,491238,491238,https://www.zillow.com/homedetails/Channing-St-NE-Washington-DC-20002/491238_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92237,-76.97417,91,0.0,Low
"2114 4th St NE, Washington, DC 20002",0.17727272727272728,3.0,1.0,0.14553846153846153,491491,491491,https://www.zillow.com/homedetails/2114-4th-St-NE-Washington-DC-20002/491491_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91852,-77.00089,91,309.1966173361522,Medium
"1940 3rd St NE #6, Washington, DC 20002",0.15754545454545454,2.0,2.0,0.08,339416460,339416460,https://www.zillow.com/homedetails/1940-3rd-St-NE-6-Washington-DC-20002/339416460_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91677,-77.00246,91,499.90384615384613,Medium
"216 T St NE APT 1, Washington, DC 20002",0.1784848484848485,2.0,2.0,0.09838461538461539,2077707321,2077707321,https://www.zillow.com/homedetails/216-T-St-NE-APT-1-Washington-DC-20002/2077707321_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91579,-77.00275,91,460.5160281469898,Medium
"1942 Capitol Ave NE, Washington, DC 20002",0.27121212121212124,4.0,3.0,0.16784615384615384,499646,499646,https://www.zillow.com/homedetails/1942-Capitol-Ave-NE-Washington-DC-20002/499646_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91286,-76.98409,91,410.17415215398717,Medium
"2416 N Capitol St NW #2, Washington, DC 20002",0.24212121212121213,3.0,3.0,0.11515384615384616,183134719,183134719,https://www.zillow.com/homedetails/2416-N-Capitol-St-NW-2-Washington-DC-20002/183134719_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.9219,-77.00936,91,533.7341349365397,Medium
"50 Florida Ave NE APT 504, Washington, DC 20002",0.16663636363636364,1.0,1.0,0.057692307692307696,334524499,334524499,https://www.zillow.com/homedetails/50-Florida-Ave-NE-APT-504-Washington-DC-20002/334524499_zpid/,new_construction,,0,0,0,0,0,0.0,38.910088,-77.00737,91,733.2,Medium
"2016 4th St NE #2, Washington, DC 20002",0.2696969696969697,2.0,3.0,0.08553846153846154,311113257,311113257,https://www.zillow.com/homedetails/2016-4th-St-NE-2-Washington-DC-20002/311113257_zpid/,new_construction,,0,0,0,0,0,0.0,38.91755,-77.00086,91,800.3597122302158,Medium
"1706 W Virginia Ave NE APT 4, Washington, DC 20002",0.07875757575757576,1.0,1.0,0.054,82288608,82288608,https://www.zillow.com/homedetails/1706-W-Virginia-Ave-NE-APT-4-Washington-DC-20002/82288608_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90992,-76.98689,91,370.2279202279202,Low
"2310 4th St NE #7, Washington, DC 20002",0.09845454545454546,1.0,1.0,0.04130769230769231,339416425,339416425,https://www.zillow.com/homedetails/2310-4th-St-NE-7-Washington-DC-20002/339416425_zpid/,new_construction,Lock 7,0,0,0,0,0,0.0,38.92063,-77.00085,71,605.0279329608938,Low
"1840 D St NE APT 4, Washington, DC 20002",0.14696969696969697,2.0,2.0,0.05823076923076923,71741364,71741364,https://www.zillow.com/homedetails/1840-D-St-NE-APT-4-Washington-DC-20002/71741364_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89495,-76.97765,91,640.6869220607662,Low
"1910 Benning Rd NE #2, Washington, DC 20002",0.07875757575757576,1.0,1.0,0.04007692307692308,2053208715,2053208715,https://www.zillow.com/homedetails/1910-Benning-Rd-NE-2-Washington-DC-20002/2053208715_zpid/,new_construction,,0,0,0,0,0,0.0,38.89902,-76.97566,91,498.8483685220729,Low
"2013 3rd St NE, Washington, DC 20002",0.24090909090909093,4.0,4.0,0.1966153846153846,491559,491559,https://www.zillow.com/homedetails/2013-3rd-St-NE-Washington-DC-20002/491559_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90628,-76.99189,91,311.03286384976525,Medium
"1614 Montello Ave NE #1, Washington, DC 20002",0.21181818181818182,3.0,3.0,0.0,339416510,339416510,https://www.zillow.com/homedetails/1614-Montello-Ave-NE-1-Washington-DC-20002/339416510_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90753,-76.9871,91,0.0,Medium
"1605 Holbrook NE #1, Washington, DC 20002",0.226969696969697,2.0,2.0,0.11538461538461539,2053257675,2053257675,https://www.zillow.com/homedetails/1605-Holbrook-NE-1-Washington-DC-20002/2053257675_zpid/,new_construction,The Sophia Condominiums,0,0,0,0,0,0.0,38.90541,-76.98171,129,499.3333333333333,Medium
"1224 Holbrook St NE APT 1, Washington, DC 20002",0.1021969696969697,2.0,2.0,0.05138461538461539,311112063,311112063,https://www.zillow.com/homedetails/1224-Holbrook-St-NE-APT-1-Washington-DC-20002/311112063_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90223,-76.98433,91,504.86526946107784,Low
"516 C St NE, Washington, DC 20002",0.7793181818181819,0.0,0.0,0.31153846153846154,2061465167,2061465167,https://www.zillow.com/homedetails/516-C-St-NE-Washington-DC-20002/2061465167_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89425,-76.9988,91,635.0,High
"2019 M St NE #5, Washington, DC 20002",0.13936363636363638,2.0,2.0,0.06538461538461539,345430511,345430511,https://www.zillow.com/homedetails/2019-M-St-NE-5-Washington-DC-20002/345430511_zpid/,new_construction,,0,0,0,0,0,0.0,38.90545,-76.97436,91,541.0588235294117,Low
"1017 Florida Ave NE, Washington, DC 20002",0.22272727272727275,5.0,6.0,0.11476923076923078,420278,420278,https://www.zillow.com/homedetails/1017-Florida-Ave-NE-Washington-DC-20002/420278_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90332,-76.9921,91,492.627345844504,Medium
"517 M St NE #1, Washington, DC 20002",0.2512121212121212,2.0,3.0,0.1076923076923077,339415932,339415932,https://www.zillow.com/homedetails/517-M-St-NE-1-Washington-DC-20002/339415932_zpid/,new_construction,,0,0,0,0,0,0.0,38.90538,-76.99877,91,592.1428571428571,Medium
"1002 18th St NE, Washington, DC 20002",0.16636363636363638,2.0,2.0,0.12953846153846155,506761,506761,https://www.zillow.com/homedetails/1002-18th-St-NE-Washington-DC-20002/506761_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.902737,-76.9783,91,326.0095011876485,Medium
"1019 17th Pl NE #1, Washington, DC 20002",0.13181818181818183,0.0,1.0,0.03238461538461539,339415314,339415314,https://www.zillow.com/homedetails/1019-17th-Pl-NE-1-Washington-DC-20002/339415314_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90327,-76.97986,91,1033.2541567695962,Low
"1916 W Virginia Ave NE, Washington, DC 20002",0.25,3.0,2.0,0.16153846153846155,68071430,68071430,https://www.zillow.com/homedetails/1916-W-Virginia-Ave-NE-Washington-DC-20002/68071430_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.911488,-76.98463,91,392.85714285714283,Medium
"1409 G St NE APT 4, Washington, DC 20002",0.0984848484848485,1.0,1.0,0.036923076923076927,183132266,183132266,https://www.zillow.com/homedetails/1409-G-St-NE-APT-4-Washington-DC-20002/183132266_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89871,-76.98509,91,677.0833333333334,Low
"1452 D St NE, Washington, DC 20002",0.36333333333333334,3.0,1.0,0.17776923076923076,2080918583,2080918583,https://www.zillow.com/homedetails/1452-D-St-NE-Washington-DC-20002/2080918583_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89498,-76.98384,91,518.8230203375163,High
"802 21st St NE #B, Washington, DC 20002",0.12572727272727274,1.0,2.0,0.06276923076923077,343929532,343929532,https://www.zillow.com/homedetails/802-21st-St-NE-B-Washington-DC-20002/343929532_zpid/,new_construction,,0,0,0,0,0,0.0,38.90039,-76.97449,91,508.45588235294116,Low
"920 I St NW APT 1002, Washington, DC 20001",0.4348484848484849,2.0,2.0,0.10307692307692308,121340034,121340034,https://www.zillow.com/homedetails/920-I-St-NW-APT-1002-Washington-DC-20001/121340034_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90047,-77.02457,91,1070.8955223880596,High
"601 Wharf St SW #212, Washington, DC 20001",0.27242424242424246,1.0,1.0,0.05415384615384616,350976867,350976867,https://www.zillow.com/homedetails/601-Wharf-St-SW-212-Washington-DC-20001/350976867_zpid/,new_construction,,0,0,0,0,0,0.0,38.87832,-77.02362,91,1276.9886363636363,Medium
"217 R St NW, Washington, DC 20001",0.27242424242424246,4.0,2.0,0.1386153846153846,411949,411949,https://www.zillow.com/homedetails/217-R-St-NW-Washington-DC-20001/411949_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91279,-77.01455,91,498.8901220865705,Medium
"2005 11th St NW #202, Washington, DC 20001",0.1514848484848485,1.0,1.0,0.04607692307692308,346999860,346999860,https://www.zillow.com/homedetails/2005-11th-St-NW-202-Washington-DC-20001/346999860_zpid/,coming_soon,,0,0,0,0,0,0.0,38.91744,-77.02667,91,834.5575959933223,Low
